ta,sw,rf,mat,mar,bio
13.4890259467231,299.477680041152,1.21404786519374,8.18014591537738,1.02254883457372,0.666666666666667
-12.348323703342,77.4825617283951,0.832569725883198,7.47283062979169,0.993479633780225,0.166666666666667
15.7359419080946,244.442561728395,1.85483543537767,3.51236341840868,1.20755516342375,0.367
32.4649753146702,319.208950617284,0.014348452177097,25.6558866676003,0.0201601833364705,0.033
16.2873971896702,367.179501028807,0.227547254227519,12.3355130936916,2.37162935145075,1.2
28.9424453396267,241.812278806584,0.207352948924508,28.5093167615708,1.42442143638019,0.267
31.0105998399523,330.467952674897,0.000984015230187651,27.9738263561108,0.15521644621465,0.033
-6.414712117513,96.5143930041152,0.830798979173467,5.21808806108211,2.60616420266034,0.6
25.7641908772787,342.076952160494,0.325677011180633,18.6158717407191,0.902490999720519,0.2
23.1857967800564,196.586436390818,3.9945814230565,23.6789865789576,3.94656459139888,2.4
24.2257295057509,185.669862195553,7.9193415039172,24.7808605111115,8.00579061773597,5.867
-12.0389798312717,18.0009516460905,1.29132508015192,-0.940448117085143,1.7556141233253,0.567
20.9221644422743,191.434906362526,5.74539423371324,20.1711448337526,5.29944465741899,2.36666666666667
-6.40007025824651,13.3581172839506,1.99628453928625,1.84144159163399,1.95648675399695,0.767
4.75920342339412,199.778549382716,3.10659769468704,7.73714615191103,4.47431289206411,1.033
25.737296210395,306.045560699588,1.86401220465668,21.1704563141318,1.20046415537122,1.167
33.0027130126953,274.312361111111,0.498956275223104,25.0248359529472,1.20548407274578,0.233333333333333
-15.5387155490451,157.416634572033,1.13257002779294,-0.940448117085143,1.7556141233253,0.633
14.8659838189019,161.131615226337,0.268514308240075,24.1884094368353,1.69972760059214,1.7
31.4241837565104,332.037361111111,0.0636199120983105,24.8605516509741,1.09159863898167,0.167
7.31830871582033,194.32412808642,0.0454045718029552,16.7823853838885,0.389937483966619,0.133
3.59171101888023,60.1966949588477,1.93516624726076,12.3080893930192,1.83497885279368,0.2
26.1053308105469,199.866658950617,13.7008064762475,25.9710981815076,10.2309944828449,6
-6.78454569498697,123.105684156379,0.375085660020686,16.2356597675232,0.335823339978417,0.1
16.0372637939453,185.539540814686,2.55539396647673,11.4451981939084,3.82848721559483,4.767
17.9448498535156,190.628744855967,0.00550401073988216,22.3903674417773,0.124168899166975,0.033
26.646433851454,233.80670781893,2.02815316130658,24.4203899124747,0.840363115708079,0.533
26.9261526828342,199.334413580247,2.23982758580868,28.8733633816656,0.883724674476267,1.06666666666667
24.9040709092882,372.515673868313,0.210494083944364,23.6235022016612,0.571709492706608,0.2
16.8322011311849,160.631610082304,3.11651124098275,-6.01767764199696,1.94478223652361,1.133
29.8664950900608,275.350949074074,0.391058288359398,26.0744508279288,5.1709958824058,0.333
21.3713824462891,198.743690843621,0.0907516101752371,27.4162267938129,0.275683414002472,0.033
5.47760965983075,154.546383744856,0.8345460094568,20.9225895376951,0.177902767017191,0.033
20.9150792778863,290.058101851852,2.97361697548764,13.9420212598439,2.66894396841618,1.667
28.4486906602648,230.880874485597,2.52345803641199,26.674402751889,6.97096613431009,0.7
4.62557230631513,187.147752057613,0.884792796775316,9.65927030452347,1.77151608845358,0.067
-13.3598408338759,99.9583899176955,0.567701794902659,13.733542102363,0.428495916269694,0.1
20.1364662000868,212.241669238683,12.6603101895912,19.3015636590759,10.7378074285697,6.433
-23.9991335720486,0.00138374485596707,1.77130545200655,-5.83822327691759,1.81720648642235,0.367
-6.36708984374998,29.2113631687243,3.13421699583227,-1.78421651159573,2.417393950292,0.967
23.4827618408203,238.987402263374,3.67078389926846,23.6739884505589,2.46095501006604,4.833
17.9215732150608,212.562638888889,0.000720924440981087,24.8605516509741,1.09159863898167,0.133
24.1560390896267,171.170473251029,8.64961502695728,24.6699854169573,5.31234727399234,3.5
22.5354794650608,174.452199074074,2.45834949888244,24.6492609694816,4.57030887919452,5.9
10.761869913737,101.062355967078,2.4530716396497,0.790224924508037,1.72179088195489,3.33333333333333
28.7542202419705,265.045478395062,0.51287999764891,28.7410801773924,1.37240433662136,0.667
8.63106357150611,176.167186213992,0.011983256237446,16.7823853838885,0.389937483966619,0.067
10.7944740125868,76.4103909465021,3.40453258871629,13.9420212598439,2.66894396841618,2.1
-36.3043460422092,62.7107716049383,0.241660881825697,-5.06734689675519,1.81490435730972,0.867
32.7419078911675,285.138099279835,0.361396847640073,28.5093167615708,1.42442143638019,0.166666666666667
28.3032352701823,224.160039768925,0.69916831185455,24.3300049252429,2.51485791310848,0.467
32.5837164306641,263.623822016461,1.04660056297705,28.7410801773924,1.37240433662136,0.133
3.47935187445749,162.641962287809,3.21417962940159,-1.04403407066025,2.19020326310392,1.4
22.0848585340712,344.784176954733,0.745341843050502,21.2573654737254,0.895921737531181,0.067
26.608155585395,212.73883744856,5.86485039322076,27.2628380817501,2.55553745011182,0.5
-5.84905029296873,47.8264506172839,3.1233318992883,2.2502924169757,3.09376996117952,1.967
21.2032647705078,299.128410493827,1.69778344406127,19.3931220139958,3.15415582037439,0.167
6.37648986816409,70.6227932098765,1.76082804716374,11.4451981939084,3.82848721559483,0.267
16.8560413953993,240.447622226354,2.74093475010093,17.7878227874379,10.6604313965726,6.133
23.7980241563585,152.406275720165,5.81554761920929,24.6699854169573,5.31234727399234,3.367
30.5696959092882,277.411858337465,0.0442729236586647,28.5093167615708,1.42442143638019,0.133
22.3924352349175,284.053708847737,0.759261153962853,6.15632343962782,0.551417640505023,0.133333333333333
24.4629684787327,183.287876855983,6.45369536334606,25.7196107752025,4.45099819345643,4.367
11.7419195556641,182.540440055941,0.463914214740496,4.97733341537738,3.29317097551412,2.7
26.5887047661676,273.85813271605,3.40019810048202,19.2358880569485,3.33516938789421,5.3
25.624167819553,153.851075102881,5.77272040043851,14.4986243265142,4.18074784529262,2.067
25.0162877061632,235.40352261767,5.10167897130021,25.7531615702311,3.82699065094345,2.93333333333333
25.0672442626953,176.643050411523,3.52236462855181,24.8942046606926,4.76642722696566,3.33333333333333
19.3981443956163,197.509380144033,14.1930870425376,19.3015636590759,10.7378074285697,6.133
25.5899761284723,149.470534979424,8.09574225022209,26.674402751889,6.97096613431009,1.133
8.87365356445315,276.934681069959,1.45248112375703,-4.46561850169346,1.58145632621073,0.433
25.1811003960504,277.700612139918,2.04989093127818,21.1704563141318,1.20046415537122,0.8
-1.67516357421873,267.813909465021,1.86878130851246,-14.5796944932977,1.43688616989103,0.133
31.8699928792318,245.366733539095,0.184856731616383,28.4024423356816,2.72392638331024,0.267
34.5911730278863,296.533569958848,0.10052896639171,28.9496637311843,0.137597889520179,0.033
25.5840441894531,246.332608024691,4.47974800129605,25.9854707128311,2.92198741026071,5
21.7707254367405,261.127988683127,0.00118770444647881,22.3105520413694,2.46792329832553,0.333
22.7505658637153,211.910931069959,0.00193035842275519,24.5113778194044,3.45950571633631,0.6
15.5456137424045,201.346806744234,13.6910301355816,15.8999838783403,10.8075726872695,4.167
22.1265271674262,210.407572016461,6.85120108455293,22.3158888032926,7.15693466865798,4.5
25.7979505750868,200.958199588477,5.16464262331977,27.4082276044573,3.22311713087652,1.467
24.3022039116754,320.652515432099,0.32389171802403,21.2479003727738,0.171793120779456,0.067
28.3561140272353,325.360792020319,0.00106283983621956,25.9463488842192,1.15986728665244,0.167
-9.86782762315535,116.389035493827,0.565737722810557,13.733542102363,0.428495916269694,0.067
15.0074561903212,195.037217078189,1.22729944268773,10.0047464949997,0.747615684328636,0.333
19.7960089789497,292.079230967078,2.12505588386383,7.769300743879,1.48211729713235,0.267
14.2451606580946,300.731903292181,1.59561220563282,-1.84735750632309,1.6945632685072,3.967
-9.36051534016925,71.4274228395062,0.319429521224468,8.57163507846159,0.375779627754676,0.033
-6.69270378960502,19.4930658436214,3.41227265501984,4.3959939229832,3.53545469750626,1.1
23.8129006618924,237.284043209877,2.40386973543902,21.6503178730493,0.569628272265177,0.333
21.690981241862,304.9969789651,0.00235543816482759,25.4119815773042,0.259749320999052,0.067
9.62279656304256,194.94524691358,0.0612506419242716,21.2479003727738,0.171793120779456,0.033
-1.01421583387585,106.415756172839,3.62555308665732,15.1321211780905,3.62306740868463,0.267
25.3062693956163,217.281036522634,10.9717049294736,24.9518923260365,7.82552846173352,5.933
21.8276211208768,210.424413580247,0.203436712633434,22.5581094180045,1.52322237985529,0.733
-6.6100500488281,209.077049897119,3.04245433151978,-1.74764223084176,3.49524228645658,1.1
32.1080916341146,255.879017489712,0.544022936626371,26.2508786989422,2.74910228443022,0.167
22.3682028537327,224.185662349811,0.088056479671211,18.6096331770066,0.663846836204074,0.1
8.30532470703127,83.5398765432099,4.50540101366482,10.134984337629,3.58617107615667,2.867
24.399889187283,260.394819958848,0.0300211216797914,21.5582901710542,1.12853452068945,0.533
23.7658985053169,148.27320473251,11.4577647364993,25.0085363497726,8.40343980152418,6
8.17527058919273,66.1049434156379,0.885803908266738,10.2548172484168,0.66589252986326,0.133
23.7579530164931,304.404318415638,2.66685008190545,10.4709314597263,2.68454607115415,2.4
-0.635137939453099,40.1743775720165,1.47942738023034,8.59421915124966,2.11024993457991,0.166666666666667
-0.285927666558136,231.139326372814,3.12659613442743,-6.57919327158985,2.21892393939532,0.833
24.7044708251953,244.504864767569,9.22868374800935,21.9268989627576,4.14875096662222,1.6
12.6227532958985,228.989886831276,0.112693914110154,22.3903674417773,0.124168899166975,0.133
14.1596748182509,212.87704218107,0.554115552998813,24.8605516509741,1.09159863898167,0.333333333333333
-10.0759967719184,198.985889917695,0.257764667429641,-6.05697016523696,1.37409222066921,0.033
-4.1821301269531,242.357894884902,2.20037650380632,-7.83886759000549,0.886229878287884,0.133333333333333
8.94287068684898,177.02077793765,0.441486914023811,5.77846266839031,0.333576584703123,0.033
-4.53934441460501,110.903173868313,0.665335625517868,9.65927030452347,1.77151608845358,0.133
-4.70616285536022,59.715987654321,2.79308481470132,4.80999111213664,1.00449284294146,0.133
28.3237955729167,342.625859053498,0.90700748741323,25.6995972950805,0.942640976504832,0.133
5.87627522786461,66.4902391975308,3.62518130864158,9.49815371639516,3.91248307077081,0.633
12.415592312283,135.090576131687,0.0930577228564458,22.3444792004854,0.486601634898207,0.133
-27.9708397759331,69.1545910493827,0.231117247041514,-5.06734689675519,1.81490435730972,0.667
23.3958481174045,187.798545427362,0.296517022924443,22.9177981810483,1.09956138583402,0.133
17.5547486029731,208.953783436214,3.65986783056956,9.45246676983799,1.91970571097168,2.5
4.72384365505645,266.062233715921,3.43203103258857,4.90845426340795,4.46084115623666,0.3
23.5192317708334,310.449429012346,0.986544858377811,8.16341344412885,1.3232679558494,0.5
11.4057914225261,207.117407407407,0.0487658014886495,17.3291664593589,0.317759149924834,0.033
24.1199823676216,239.503595679012,7.01719287606535,21.9268989627576,4.14875096662222,0.967
-20.3337824842665,47.2707330246914,0.903412732048532,-5.93024531818009,1.50067267476992,0.367
27.2386040581597,248.958158436214,3.59219597607385,19.2358880569485,3.33516938789421,3.467
7.0662979465061,259.982474279835,8.99954412450069,4.90845426340795,4.46084115623666,0.933
25.1992104085287,193.933257257281,12.4126122306821,25.896847396124,7.7128887140877,1.667
31.837473687066,304.197524489729,0.0010652536993159,28.4644923476231,1.94317563000846,0.1
31.457066921658,327.250514403292,1.09873382885826,27.9627315382647,1.24859536052899,0.333333333333333
25.6395768907335,196.624758230453,10.6200199240319,25.9710981815076,10.2309944828449,6.1
15.1818872748481,184.255676440329,5.01073718755355,4.13867481381947,1.57796575731756,0.7
20.3885810682509,269.670509259259,1.39950400754826,4.62822504392309,2.06170465870972,5.9
6.20529602050783,32.0474794238683,4.29551164037367,4.3959939229832,3.53545469750626,1.133
13.9887915717231,293.953683127572,1.87351190191087,4.3959939229832,3.53545469750626,2.63333333333333
